date,PM2.5,O3,CO,NO2,SO2,AQI_PM2.5,AQI_O3,AQI_CO,AQI_NO2,AQI_SO2,AQI,AQI_Category,num_pollutants_available,temperature_2m_mean (°C),precipitation_sum (mm),apparent_temperature_mean (°C),wind_gusts_10m_max (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),Tree,Grass,Weed,Ragweed,Total_Pollen
2000-01-16,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-4.6,0.7,-11.0,70.9,35.2,223,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-17,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-14.9,0.0,-23.8,73.4,37.7,320,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-18,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-14.0,0.0,-20.2,47.5,24.4,319,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-19,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-11.9,0.0,-17.6,28.8,15.6,316,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-20,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-9.2,2.5,-14.5,49.0,28.9,9,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-21,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-10.8,3.9,-19.2,67.0,35.6,319,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-22,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-16.3,0.0,-24.2,63.7,33.8,287,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-23,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-12.9,0.0,-18.0,27.4,16.7,257,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-24,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-7.2,0.0,-11.8,28.1,15.8,358,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-25,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-2.6,17.9,-9.4,66.6,37.0,33,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-26,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-3.3,1.3,-8.7,48.2,22.1,295,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-27,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-10.7,0.0,-17.2,41.8,22.6,310,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-28,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-15.1,0.0,-22.0,48.6,23.2,303,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-29,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-10.9,0.0,-17.0,35.3,21.0,320,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-30,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-5.9,0.0,-10.5,21.2,13.3,255,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-01-31,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,1.3,5.1,-4.0,62.3,25.9,226,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-01,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-2.6,0.0,-8.6,41.8,22.6,250,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-02,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-7.6,0.0,-14.7,55.4,27.8,295,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-03,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-8.6,0.0,-14.1,38.5,21.7,280,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-04,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-4.5,0.8,-8.8,29.5,13.2,19,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-05,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-5.0,0.0,-10.3,35.6,19.8,260,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-06,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-4.9,0.0,-11.5,53.6,28.1,274,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-07,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-1.8,0.0,-8.4,58.3,28.1,258,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-08,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-9.0,0.0,-14.9,48.6,23.9,303,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-09,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-1.5,0.0,-7.9,59.0,31.2,223,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-10,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,0.3,0.0,-4.1,37.4,18.9,29,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-11,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,2.5,1.9,-1.0,45.7,24.4,219,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-12,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-5.1,0.0,-10.8,47.2,25.4,335,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-13,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-2.4,0.0,-6.9,27.7,15.0,163,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-14,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,5.1,18.5,1.1,84.6,38.3,192,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-15,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,0.6,0.0,-4.4,52.6,26.8,311,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-16,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,1.9,0.0,-3.0,54.0,27.1,218,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-17,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-2.8,0.0,-8.9,50.4,25.9,314,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-18,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-3.3,17.2,-8.2,50.4,25.9,104,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-19,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-1.7,10.5,-7.1,52.2,25.5,20,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-20,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-2.8,0.0,-7.4,37.1,18.8,279,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-21,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-3.6,0.0,-8.3,33.5,18.9,284,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-22,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-3.1,0.0,-7.6,27.7,16.3,207,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-23,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,2.9,0.0,-1.9,43.9,22.2,213,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-24,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,7.6,0.3,4.9,33.1,17.2,240,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-25,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,3.3,13.3,-0.9,42.8,23.1,61,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-26,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,3.1,1.4,-0.6,36.7,19.6,75,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-27,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,8.7,0.0,6.0,41.4,19.1,194,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-28,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,8.3,8.4,4.5,47.5,26.4,240,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-02-29,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,3.4,0.5,-2.5,53.6,28.0,322,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-01,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,3.5,0.0,-0.2,30.2,17.0,336,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-02,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,4.1,1.4,-0.3,40.3,21.1,277,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-03,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,2.6,0.0,-3.7,56.5,27.3,308,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-04,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,2.8,0.0,-2.6,48.2,26.0,307,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-05,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,3.8,0.1,-0.8,44.6,19.4,302,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-06,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,2.9,0.0,-2.5,45.0,21.8,318,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-07,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,5.7,0.0,1.3,35.6,17.4,270,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-08,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,5.7,0.0,2.2,29.9,14.5,105,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-09,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,11.2,0.0,7.9,43.9,22.0,202,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-10,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,6.2,0.0,1.6,50.8,24.0,348,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-11,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,2.5,17.6,-2.0,70.9,28.4,100,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-12,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,4.1,23.1,0.8,59.8,24.7,334,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-13,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,0.2,0.0,-5.7,47.5,25.0,313,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-14,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,3.1,0.0,-1.7,49.3,24.5,196,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-15,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,7.5,0.0,2.9,50.4,27.4,209,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-16,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,12.2,1.1,8.4,49.3,27.0,213,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-17,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,0.7,26.3,-5.9,62.3,34.4,7,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-18,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-4.1,0.0,-10.1,52.2,26.8,10,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
2000-03-19,8.017676994150255,0.025265030838586833,0.26982078237267443,13.49294607907905,0.9104074060456929,32.446241499724316,23.38484677570972,3.0667886550777674,12.735986854117218,1.2946228528752801,34.59912376779847,,4.965863453815261,-0.8,0.0,-5.6,41.0,19.5,44,97.97889705882353,5.623409926470589,7.754002757352941,4.156838235294117,111.35630974264706
